id;mtotal;vms;clock;lastclocktime;stage
105;90.02;1;8;9;1
106;89.31;1;7;8;2
107;68.28;1;6;5;3
108;81.59;1;8;9;1
109;80.19;1;7;8;2
110;38.13;1;6;5;3
111;64.75;1;8;9;1
112;61.94;1;7;8;2
113;10.81;1;6;5;3
114;53.06;1;8;9;1
115;32.44;1;7;8;2
116;22.19;1;6;5;3
117;29.69;1;8;9;1
118;65.44;1;7;8;2
119;44.94;1;6;5;3
120;60.94;1;8;9;1
121;98.44;1;7;8;2
122;89.88;1;6;5;3
123;98.44;1;8;9;1
124;98.44;1;7;8;2
125;89.75;1;6;5;3
126;98.44;1;8;9;1
127;98.44;1;7;8;2
128;79.5;1;6;5;3
129;98.44;1;9;9;1
130;98.44;1;7;8;2
131;59.0;1;6;5;3
132;97.14;1;9;9;1
133;98.44;1;7;8;2
134;18.0;1;6;5;3
135;94.88;1;9;9;1
136;97.53;1;8;11;2
137;0.02;1;7;5;3
138;91.31;1;9;9;1
139;95.08;1;8;11;2
140;0.13;1;7;5;3
141;84.19;1;9;9;1
142;91.7;1;8;11;2
143;1.81;1;7;5;3
144;69.94;1;9;9;1
145;84.97;1;8;11;2
146;5.19;1;7;5;3
147;41.44;1;9;9;1
148;71.5;1;8;11;2
149;11.94;1;7;5;3
150;67.44;1;9;9;1
151;44.56;1;8;11;2
152;25.44;1;7;5;3
153;98.44;1;9;9;1
154;48.69;1;8;11;2
155;51.44;1;7;5;3
156;98.44;1;9;9;1
157;97.94;1;8;11;2
158;98.44;1;7;5;3
159;98.44;1;9;9;1
160;98.44;1;8;11;2
161;97.38;1;7;5;3
162;98.44;1;9;9;1
163;98.44;1;8;11;2
164;94.75;1;7;8;3
165;98.44;1;9;9;1
166;98.13;1;8;11;2
167;89.5;1;7;8;3
168;97.46;2;10;13;1
169;96.25;1;8;10;2
170;79.0;1;8;8;3
171;95.13;2;10;13;1
172;92.51;2;9;10;2
173;58.5;1;8;8;3
174;91.71;2;10;13;1
175;85.06;2;9;10;2
176;18.56;1;8;8;3
177;84.98;2;10;13;1
178;71.69;2;9;10;2
179;6.69;1;8;8;3
180;71.53;2;10;13;1
181;44.94;2;9;10;2
182;14.94;1;8;8;3
183;44.16;2;10;13;1
184;11.44;2;9;10;2
185;31.44;1;8;8;3
186;51.59;2;10;13;1
187;24.44;2;9;10;2
188;64.44;1;8;8;3
189;90.37;2;11;5;1
190;49.35;2;9;10;2
191;98.34;1;8;8;3
192;87.91;2;11;5;1
193;95.91;2;9;10;2
194;96.69;1;8;8;3
195;77.0;2;11;5;1
196;91.83;2;10;7;2
197;93.39;2;9;8;3
198;55.56;2;11;5;1
199;84.72;2;10;7;2
200;87.3;2;9;8;3
201;42.69;2;11;5;1
202;71.0;2;10;7;2
203;76.17;2;9;8;3
204;36.6;2;11;5;1
205;43.56;2;10;7;2
206;53.91;2;9;8;3
207;62.48;2;11;7;1
208;26.19;2;10;7;2
209;14.91;2;9;8;3
210;81.61;2;12;7;1
211;39.54;2;10;7;2
212;30.59;2;9;8;3
213;88.65;2;12;7;1
214;79.08;2;10;7;2
215;60.17;2;9;6;3
216;77.84;2;12;7;1
217;90.3;2;11;7;2
218;86.85;2;9;6;3
219;57.23;2;12;7;1
220;81.96;2;11;7;2
221;73.97;2;10;6;3
222;37.53;2;12;7;1
223;65.48;2;11;7;2
224;49.02;2;10;6;3
225;26.63;2;12;7;1
226;32.53;2;11;7;2
227;29.61;2;10;6;3
228;45.81;2;12;7;1
229;24.13;2;11;7;2
230;11.28;2;10;6;3
231;65.23;2;12;7;1
232;49.81;2;11;7;2
233;23.2;2;10;6;3
234;95.97;2;13;7;1
235;91.69;2;11;7;2
236;45.94;2;10;5;3
237;92.45;2;13;7;1
238;98.44;2;11;7;2
239;74.88;2;10;5;3
240;86.45;2;13;7;1
241;97.6;2;11;8;2
242;80.27;2;10;5;3
243;74.47;2;13;7;1
244;95.32;2;12;8;2
245;60.53;2;11;5;3
246;50.5;2;13;7;1
247;91.88;2;12;8;2
248;21.09;2;11;5;3
249;31.56;2;13;7;1
250;85.01;2;12;8;2
251;2.48;2;11;5;3
252;64.69;2;13;7;1
253;71.58;2;12;8;2
254;3.51;2;11;5;3
255;98.44;2;13;7;1
256;44.72;2;12;8;2
257;8.58;2;11;5;3
258;98.44;2;13;7;1
259;44.5;2;12;8;2
260;17.72;2;11;5;3
261;97.08;2;14;8;1
262;83.06;2;12;8;2
263;36.81;2;11;5;3
264;94.16;2;14;8;1
265;88.19;2;12;8;2
266;72.83;2;11;5;3
267;88.75;2;14;8;1
268;98.07;2;12;8;2
269;95.16;2;11;7;3
270;78.86;2;14;8;1
271;96.14;2;13;8;2
272;90.84;2;12;7;3
273;59.28;2;14;8;1
274;92.59;2;13;8;2
275;81.68;2;12;7;3
276;20.13;2;14;8;1
277;86.45;2;13;8;2
278;64.2;2;12;7;3
279;28.81;2;14;8;1
280;74.47;2;13;8;2
281;41.97;2;12;7;3
282;59.19;2;14;8;1
283;50.5;2;13;8;2
284;8.5;2;12;7;3
285;91.94;2;14;8;1
286;26.06;2;13;8;2
287;18.06;2;12;7;3
288;98.16;2;14;8;1
289;53.69;2;13;8;2
290;37.08;2;12;7;3
291;96.41;2;15;9;1
292;89.44;2;13;8;2
293;73.66;2;12;7;3
294;93.16;2;15;9;1
295;98.44;2;13;8;2
296;93.31;2;12;6;3
297;87.88;2;15;9;1
298;98.22;2;13;10;2
299;86.63;2;12;6;3
300;77.31;2;15;9;1
301;96.65;2;14;10;2
302;73.27;2;13;6;3
303;56.19;2;15;9;1
304;94.52;2;14;10;2
305;47.32;2;13;6;3
306;31.94;2;15;9;1
307;90.25;2;14;10;2
308;2.83;2;13;6;3
309;58.94;2;15;9;1
310;82.06;2;14;10;2
311;7.22;2;13;6;3
312;98.44;2;15;9;1
313;65.69;2;14;10;2
314;16.0;2;13;6;3
315;98.44;2;15;9;1
316;46.94;2;14;10;2
317;33.06;2;13;6;3
318;98.15;2;15;9;1
319;81.94;2;14;10;2
320;67.69;2;13;6;3
321;96.77;2;15;10;1
322;87.44;2;14;10;2
323;86.44;2;13;6;3
324;93.55;2;16;10;1
325;98.44;2;14;10;2
326;97.02;2;13;6;3
327;87.52;2;16;10;1
328;98.26;2;14;10;2
329;94.06;2;13;9;3
330;76.59;2;16;10;1
331;96.77;2;15;11;2
332;88.13;2;14;9;3
333;54.75;2;16;10;1
334;93.55;2;15;11;2
335;76.27;2;14;9;3
336;29.56;2;16;10;1
337;87.8;2;15;11;2
