cont;experiment;percent
916;con;96
916;inc;48
916;osc;77
917;osc_w;1
917;dec;84
917;dec_b;0
917;dec_w;27
917;con;96
917;inc;48
917;osc;77
918;osc_w;1
918;dec;84
918;dec_b;0
918;dec_w;27
918;con;96
918;inc;48
918;osc;77
919;osc_w;1
919;dec;84
919;dec_b;0
919;dec_w;27
919;con;96
919;inc;48
919;osc;77
920;osc_w;1
920;dec;84
920;dec_b;0
920;dec_w;27
920;con;96
920;inc;48
920;osc;77
921;osc_w;1
921;dec;84
921;dec_b;0
921;dec_w;27
921;con;96
921;inc;48
921;osc;77
922;osc_w;1
922;dec;84
922;dec_b;0
922;dec_w;27
922;con;96
922;inc;48
922;osc;77
923;osc_w;1
923;dec;84
923;dec_b;0
923;dec_w;27
923;con;96
923;inc;48
923;osc;77
924;osc_w;1
924;dec;84
924;dec_b;0
924;dec_w;27
924;con;96
924;inc;48
924;osc;77
925;osc_w;1
925;dec;84
925;dec_b;0
925;dec_w;26
925;con;96
925;inc;48
925;osc;77
926;osc_w;1
926;dec;84
926;dec_b;0
926;dec_w;26
926;con;96
926;inc;48
926;osc;77
927;osc_w;0
927;dec;84
927;dec_b;0
927;dec_w;26
927;con;97
927;inc;48
927;osc;77
928;osc_w;0
928;dec;84
928;dec_b;0
928;dec_w;26
928;con;97
928;inc;48
928;osc;77
929;osc_w;0
929;dec;84
929;dec_b;0
929;dec_w;26
929;con;97
929;inc;48
929;osc;77
930;osc_w;0
930;dec;84
930;dec_b;0
930;dec_w;26
930;con;97
930;inc;48
930;osc;77
931;osc_w;0
931;dec;84
931;dec_b;0
931;dec_w;26
931;con;97
931;inc;48
931;osc;77
932;osc_w;0
932;dec;84
932;dec_b;0
932;dec_w;26
932;con;97
932;inc;48
932;osc;77
933;osc_w;0
933;dec;84
933;dec_b;0
933;dec_w;26
933;con;97
933;inc;48
933;osc;77
934;osc_w;0
934;dec;84
934;dec_b;0
934;dec_w;26
934;con;97
934;inc;48
934;osc;65
935;osc_w;0
935;dec;84
935;dec_b;0
935;dec_w;26
935;con;97
935;inc;48
935;osc;65
936;osc_w;0
936;dec;84
936;dec_b;0
936;dec_w;26
936;con;97
936;inc;48
936;osc;65
937;osc_w;0
937;dec;84
937;dec_b;0
937;dec_w;26
937;con;97
937;inc;48
937;osc;65
938;osc_w;0
938;dec;84
938;dec_b;0
938;dec_w;26
938;con;97
938;inc;48
938;osc;65
939;osc_w;0
939;dec;84
939;dec_b;0
939;dec_w;26
939;con;97
939;inc;48
939;osc;65
940;osc_w;0
940;dec;84
940;dec_b;0
940;dec_w;26
940;con;97
940;inc;48
940;osc;65
941;osc_w;0
941;dec;84
941;dec_b;0
941;dec_w;26
941;con;97
941;inc;48
941;osc;65
942;osc_w;0
942;dec;84
942;dec_b;0
942;dec_w;26
942;con;97
942;inc;48
942;osc;65
943;osc_w;0
943;dec;84
943;dec_b;0
943;dec_w;26
943;con;97
943;inc;48
943;osc;65
944;osc_w;0
944;dec;84
944;dec_b;0
944;dec_w;26
944;con;97
944;inc;48
944;osc;65
945;osc_w;0
945;dec;84
945;dec_b;0
945;dec_w;26
945;con;97
945;inc;48
945;osc;65
946;osc_w;0
946;dec;84
946;dec_b;0
946;dec_w;26
946;con;97
946;inc;48
946;osc;65
947;osc_w;0
947;dec;84
947;dec_w;26
947;con;97
947;inc;48
947;osc;65
948;osc_w;0
948;dec;84
948;dec_w;26
948;con;97
948;inc;48
948;osc;65
949;osc_w;0
949;dec;84
949;dec_w;26
949;con;97
949;inc;48
949;osc;65
950;osc_w;1
950;dec;84
950;dec_w;26
950;con;97
950;inc;48
950;osc;65
951;osc_w;1
951;dec;84
951;dec_w;26
951;con;97
951;inc;48
951;osc;65
952;osc_w;1
952;dec;84
952;dec_w;26
952;con;97
952;inc;48
952;osc;65
953;osc_w;1
953;dec;84
953;dec_w;26
953;con;97
953;inc;48
953;osc;65
954;osc_w;1
954;dec;84
954;dec_w;26
954;con;97
954;inc;48
954;osc;65
955;osc_w;1
955;dec;84
955;dec_w;26
955;con;97
955;inc;48
955;osc;65
956;osc_w;1
956;dec;84
956;dec_w;27
956;con;97
956;inc;48
956;osc;65
957;osc_w;1
957;dec;84
957;dec_w;27
957;con;97
957;inc;48
957;osc;65
958;osc_w;1
958;dec;84
958;dec_w;27
958;con;97
958;inc;48
958;osc;65
959;osc_w;3
959;dec;84
959;dec_w;27
959;con;97
959;inc;48
959;osc;58
960;osc_w;3
960;dec;84
960;dec_w;27
960;con;97
960;inc;48
960;osc;58
961;osc_w;3
961;dec;84
961;dec_w;27
961;con;97
961;inc;48
961;osc;58
962;osc_w;3
962;dec;84
962;dec_w;27
962;con;97
962;inc;48
962;osc;58
963;osc_w;3
963;dec;84
963;dec_w;27
963;con;97
963;inc;48
963;osc;58
964;osc_w;3
964;dec;84
964;dec_w;27
964;con;97
964;inc;48
964;osc;58
965;osc_w;3
965;dec;84
965;dec_w;27
965;con;97
965;inc;48
965;osc;58
966;osc_w;3
966;dec;84
966;dec_w;27
966;con;97
966;inc;48
966;osc;58
967;osc_w;3
967;dec;84
967;dec_w;27
967;con;97
967;inc;48
967;osc;58
968;osc_w;3
968;dec;84
968;dec_w;27
968;con;97
968;inc;48
968;osc;58
969;osc_w;3
969;dec;84
969;dec_w;27
969;con;97
969;inc;48
969;osc;58
970;osc_w;3
970;dec;84
970;dec_w;27
970;con;97
970;inc;48
970;osc;58
971;osc_w;3
971;dec;84
971;dec_w;27
971;con;97
971;inc;48
971;osc;58
972;osc_w;3
972;dec;84
972;dec_w;27
972;con;97
972;inc;48
972;osc;58
973;osc_w;3
973;dec;84
973;dec_w;27
973;con;97
973;inc;48
973;osc;58
974;osc_w;3
974;dec;84
974;dec_w;27
974;con;97
974;inc;48
974;osc;58
975;osc_w;2
975;dec;84
975;dec_w;27
975;con;97
975;inc;48
975;osc;58
976;osc_w;2
976;dec;84
976;dec_w;27
976;con;97
976;inc;48
976;osc;58
977;osc_w;2
977;dec;84
977;dec_w;27
977;con;97
977;inc;48
977;osc;58
978;osc_w;2
978;dec;84
978;dec_w;26
978;con;97
978;inc;48
978;osc;58
979;osc_w;2
979;dec;84
979;dec_w;26
979;con;97
979;inc;48
979;osc;58
980;osc_w;2
980;dec;84
980;dec_w;26
980;con;97
980;inc;48
980;osc;58
981;osc_w;2
981;dec;84
981;dec_w;26
981;con;97
981;inc;48
981;osc;58
982;osc_w;2
982;dec;81
982;dec_w;26
982;con;97
982;inc;48
982;osc;58
983;osc_w;2
983;dec;81
983;dec_w;26
983;con;97
983;inc;48
983;osc;58
984;osc_w;2
984;dec;81
984;dec_w;26
984;con;97
984;inc;48
984;osc;58
985;osc_w;2
985;dec;81
985;dec_w;26
985;con;97
985;inc;48
985;osc;58
986;osc_w;2
986;dec;81
986;dec_w;26
986;con;97
986;inc;48
986;osc;58
987;osc_w;2
987;dec;81
987;dec_w;26
987;con;97
987;inc;48
987;osc;58
988;osc_w;2
988;dec;81
988;dec_w;26
988;con;97
988;inc;48
988;osc;58
989;osc_w;2
989;dec;81
989;dec_w;26
989;con;97
989;inc;48
989;osc;58
990;osc_w;2
990;dec;81
990;dec_w;26
990;con;97
990;inc;48
990;osc;58
991;osc_w;2
991;dec;81
991;dec_w;26
991;con;97
991;inc;48
991;osc;58
992;osc_w;2
992;dec;81
992;dec_w;26
992;con;97
992;inc;48
992;osc;58
993;osc_w;2
993;dec;81
993;dec_w;26
993;con;97
993;inc;48
993;osc;58
994;osc_w;2
994;dec;81
994;dec_w;26
994;con;97
994;inc;48
994;osc;58
995;osc_w;2
995;dec;81
995;dec_w;26
995;con;97
995;inc;48
995;osc;58
996;osc_w;2
996;dec;81
996;dec_w;27
996;con;97
996;inc;51
996;osc;58
997;osc_w;2
997;dec;81
997;dec_w;27
997;con;97
997;inc;50
997;osc;58
998;osc_w;0
998;dec;81
998;dec_w;27
998;con;97
998;inc;50
998;osc;58
999;osc_w;0
999;dec;81
999;dec_w;27
999;con;97
999;inc;50
999;osc;58
1000;osc_w;0
1000;dec;81
1000;dec_w;27
1000;con;97
1000;inc;50
1000;osc;58
1001;osc_w;0
1001;dec;81
1001;dec_w;8
1001;con;97
1001;inc;50
1001;osc;58
1002;osc_w;0
1002;dec;81
1002;dec_w;8
1002;con;97
1002;inc;50
1002;osc;58
1003;osc_w;0
1003;dec;81
1003;dec_w;8
1003;con;97
1003;inc;50
1003;osc;58
1004;osc_w;0
1004;dec;81
1004;dec_w;8
1004;con;97
1004;inc;50
1004;osc;58
1005;osc_w;0
1005;dec;81
1005;dec_w;8
1005;con;97
1005;inc;50
1005;osc;58
1006;osc_w;0
1006;dec;81
1006;dec_w;8
1006;con;97
1006;inc;50
1006;osc;58
1007;osc_w;0
1007;dec;81
1007;dec_w;6
1007;con;97
1007;inc;50
1007;osc;58
1008;dec_w;6
1008;osc_w;0
1008;dec;81
1008;con;97
1008;inc;50
1008;osc;58
1009;dec_w;6
1009;osc_w;0
1009;dec;81
1010;dec_w;6
1009;con;97
1009;inc;50
1009;osc;58
1011;dec_w;6
1010;osc_w;0
1010;dec;81
1010;con;97
1010;inc;50
1010;osc;58
1012;dec_w;6
1011;osc_w;0
1011;dec;81
1013;dec_w;6
1011;con;97
1011;inc;50
1011;osc;58
1012;osc_w;0
1012;dec;81
1014;dec_w;7
1012;con;97
1012;inc;50
1012;osc;58
1013;osc_w;0
1013;dec;81
1015;dec_w;7
1013;con;97
1013;inc;50
1013;osc;58
1014;osc_w;0
1014;dec;81
1016;dec_w;7
1014;con;97
1014;inc;50
1014;osc;58
1015;osc_w;0
1015;dec;81
1017;dec_w;6
1015;con;97
1015;inc;50
1015;osc;58
1016;osc_w;0
1016;dec;81
1018;dec_w;6
1016;con;97
1016;inc;50
1016;osc;58
1017;dec;81
1019;dec_w;6
1017;con;97
1017;inc;50
1017;osc;58
1018;dec;81
1020;dec_w;6
1018;con;97
1018;inc;50
1018;osc;58
1019;dec;81
1021;dec_w;6
1019;con;97
1019;inc;50
1019;osc;58
1020;dec;81
1022;dec_w;6
1020;con;97
1020;inc;50
1020;osc;58
1021;dec;81
1023;dec_w;6
1021;con;97
1021;inc;50
1021;osc;58
1022;dec;81
1024;dec_w;6
1022;con;97
1022;inc;50
1022;osc;58
1023;dec;81
1025;dec_w;6
1023;con;97
1023;inc;50
1023;osc;58
1024;dec;81
1026;dec_w;6
1024;con;97
1024;inc;50
1024;osc;58
1025;dec;81
1027;dec_w;6
1025;con;97
1025;inc;50
1025;osc;58
1026;dec;81
1028;dec_w;6
1026;con;97
1026;inc;50
1026;osc;58
1027;dec;81
1029;dec_w;6
1027;con;97
1027;inc;50
1027;osc;58
1028;dec;81
1030;dec_w;6
1028;con;97
1028;inc;50
1028;osc;58
1029;dec;81
1031;dec_w;6
1029;con;97
1029;inc;50
1029;osc;58
1030;dec;81
1032;dec_w;6
1030;con;97
1030;inc;50
1030;osc;58
1031;dec;81
1033;dec_w;6
1031;con;97
1031;inc;50
1031;osc;58
1032;dec;81
1034;dec_w;6
1032;con;97
1032;inc;50
1032;osc;58
1033;dec;81
1035;dec_w;3
1033;con;97
1033;inc;50
1033;osc;58
1034;dec;81
1036;dec_w;3
1034;con;97
1034;inc;50
1034;osc;58
1035;dec;81
1037;dec_w;3
1035;con;97
1035;inc;50
1035;osc;58
1036;dec;81
1038;dec_w;3
1036;con;97
1036;inc;50
1036;osc;58
1037;dec;81
1039;dec_w;3
1037;con;97
1037;inc;50
1037;osc;58
1038;dec;81
1040;dec_w;3
1038;con;97
1038;inc;50
1038;osc;58
1039;dec;81
1041;dec_w;3
1039;con;97
1039;inc;50
1039;osc;58
1040;dec;81
1042;dec_w;3
1040;con;97
1040;inc;50
1040;osc;58
1041;dec;81
1043;dec_w;3
1041;con;97
1041;inc;50
1041;osc;58
1042;dec;81
1044;dec_w;3
1042;con;97
1042;inc;50
1042;osc;55
1043;dec;81
1045;dec_w;3
1043;con;97
1043;inc;50
1043;osc;55
1044;dec;81
1046;dec_w;3
1044;con;97
1044;inc;50
1044;osc;55
1045;dec;81
1047;dec_w;3
1045;con;97
1045;inc;50
1045;osc;55
1046;dec;81
1048;dec_w;3
1046;con;97
1046;inc;50
1046;osc;55
1047;dec;81
1049;dec_w;3
1047;con;97
1047;inc;50
1047;osc;55
1048;dec;81
1050;dec_w;3
1048;con;97
1048;inc;50
1048;osc;55
1049;dec;81
1051;dec_w;3
1049;con;97
1049;inc;50
1049;osc;55
1050;dec;81
1052;dec_w;3
1050;con;97
1050;inc;50
1050;osc;55
1051;dec;81
1053;dec_w;3
1051;con;97
1051;inc;50
1051;osc;55
1052;dec;81
1054;dec_w;3
1052;con;97
1052;inc;50
1052;osc;55
1053;dec;81
1055;dec_w;3
1053;con;97
1053;inc;50
1053;osc;55
1054;dec;81
1056;dec_w;3
1054;con;97
1054;inc;50
1054;osc;55
1055;dec;81
1057;dec_w;3
1055;con;97
1055;inc;50
1055;osc;55
1056;dec;81
1058;dec_w;3
1056;con;97
1056;inc;50
1056;osc;55
1057;dec;81
1059;dec_w;3
1057;con;97
1057;inc;50
1057;osc;55
1058;dec;81
1060;dec_w;3
1058;con;97
1058;inc;50
1058;osc;55
1059;dec;81
1061;dec_w;3
1059;con;97
1059;inc;50
1059;osc;55
1060;dec;81
1062;dec_w;3
1060;con;97
1060;inc;50
1060;osc;55
1061;dec;81
1063;dec_w;3
1061;con;97
1061;inc;50
1061;osc;54
1062;dec;81
1064;dec_w;3
1062;con;97
1062;inc;50
1062;osc;54
1063;dec;81
1065;dec_w;3
1063;con;97
1063;inc;50
1063;osc;54
1064;dec;81
1066;dec_w;3
1064;con;97
1064;inc;50
1064;osc;54
1065;dec;81
1067;dec_w;3
1065;con;97
1065;inc;50
1065;osc;54
1066;dec;81
1068;dec_w;3
1066;con;97
1066;inc;50
1066;osc;54
1067;dec;78
1069;dec_w;3
1067;con;97
1067;inc;50
1067;osc;54
1068;dec;78
1070;dec_w;3
1068;con;97
1068;inc;50
1068;osc;54
1069;dec;78
1071;dec_w;3
1069;con;97
1069;inc;50
1069;osc;54
1070;dec;78
1072;dec_w;3
1070;con;97
1070;inc;50
1070;osc;54
1071;dec;78
1073;dec_w;3
1071;con;97
1071;inc;50
1071;osc;54
1072;dec;78
1074;dec_w;3
1072;con;97
1072;inc;50
1072;osc;54
1073;dec;78
1075;dec_w;3
1073;con;97
1073;inc;50
1073;osc;58
1074;dec;78
1076;dec_w;3
1074;con;97
1074;inc;50
1074;osc;58
1075;dec;78
1077;dec_w;3
1075;con;97
1075;inc;50
1075;osc;58
1076;dec;78
1078;dec_w;3
1076;con;97
1076;inc;50
1076;osc;46
1077;dec;78
1079;dec_w;3
1077;con;97
1077;inc;50
1077;osc;46
1078;dec;78
1080;dec_w;3
1078;con;97
1078;inc;50
1078;osc;46
1079;dec;78
1081;dec_w;3
1079;con;97
1079;inc;50
1079;osc;46
1080;dec;78
1082;dec_w;3
1080;con;97
1080;inc;50
1080;osc;46
1081;dec;78
1083;dec_w;3
1081;con;97
1081;inc;50
1081;osc;46
1082;dec;78
1084;dec_w;3
1082;con;97
1082;inc;50
1082;osc;46
1083;dec;78
1085;dec_w;3
1083;con;97
1083;inc;50
1083;osc;46
1084;dec;78
1086;dec_w;3
1084;con;97
1084;inc;50
1084;osc;46
1085;dec;78
1087;dec_w;3
1085;con;97
1085;inc;50
1085;osc;46
1086;dec;78
1088;dec_w;3
1086;con;97
1086;inc;50
1086;osc;46
1087;dec;78
1089;dec_w;3
1087;con;97
1087;inc;50
1087;osc;46
1088;dec;78
1090;dec_w;2
1088;con;97
1088;inc;50
1088;osc;46
1089;dec;78
1091;dec_w;2
1089;con;97
1089;inc;50
1089;osc;46
1090;dec;78
1092;dec_w;2
1090;con;97
1090;inc;50
1090;osc;46
1091;dec;78
1093;dec_w;2
1091;con;97
1091;inc;50
1091;osc;46
1092;dec;78
1094;dec_w;2
1092;con;97
1092;inc;50
1092;osc;46
1093;dec;78
1095;dec_w;2
1093;con;97
1093;inc;50
1093;osc;46
1094;dec;78
1096;dec_w;2
1094;con;97
1094;inc;50
1094;osc;46
1095;dec;78
1097;dec_w;2
1095;con;97
1095;inc;50
1095;osc;46
1096;dec;78
1098;dec_w;2
1096;con;97
1096;inc;50
1096;osc;46
1097;dec;78
1099;dec_w;2
1097;con;97
1097;inc;50
1097;osc;46
1098;dec;78
1100;dec_w;2
1098;con;97
1098;inc;50
1098;osc;46
1099;dec;78
1101;dec_w;2
1099;con;97
1099;inc;50
1099;osc;46
1100;dec;78
1102;dec_w;2
1100;con;97
1100;inc;50
1100;osc;46
1101;dec;78
1103;dec_w;2
1101;con;97
1101;inc;50
1101;osc;46
1102;dec;78
1104;dec_w;2
1102;con;97
1102;inc;50
1102;osc;46
1103;dec;78
1105;dec_w;2
1103;con;97
1103;inc;50
1103;osc;46
1104;dec;78
1106;dec_w;2
1104;con;97
1104;inc;53
1104;osc;46
1105;dec;78
1107;dec_w;2
1105;con;97
1105;inc;53
1105;osc;52
1106;dec;78
1108;dec_w;2
1106;con;97
1106;inc;53
1106;osc;52
1107;dec;78
1109;dec_w;2
1107;con;97
1107;inc;53
1107;osc;52
1108;dec;78
1110;dec_w;2
1108;con;97
1108;inc;53
1108;osc;52
1109;dec;78
1111;dec_w;2
1109;con;97
1109;inc;53
1109;osc;52
1110;dec;78
1112;dec_w;2
1110;con;97
1110;inc;53
1110;osc;52
1111;dec;78
1113;dec_w;2
1111;con;97
1111;inc;53
1111;osc;52
1112;dec;78
1114;dec_w;2
1112;con;97
1112;inc;55
1112;osc;52
1113;dec;78
1115;dec_w;2
1113;con;97
1113;inc;55
1113;osc;52
1114;dec;78
1116;dec_w;2
1114;con;97
1114;inc;55
1114;osc;52
1115;dec;78
1117;dec_w;2
1115;con;97
1115;inc;55
1115;osc;52
1116;dec;78
1118;dec_w;2
1116;con;97
1116;inc;55
1116;osc;52
1117;dec;78
1119;dec_w;2
1117;con;97
1117;inc;55
1117;osc;52
1118;dec;78
1120;dec_w;2
1118;con;97
1118;inc;55
1118;osc;52
1119;dec;78
1121;dec_w;2
1119;con;97
1119;inc;55
1119;osc;52
1120;dec;78
1122;dec_w;2
1120;con;97
1120;inc;55
1120;osc;52
1121;dec;78
1123;dec_w;2
1121;con;97
1121;inc;55
1121;osc;52
1122;dec;78
1124;dec_w;2
1122;con;97
1122;inc;55
1122;osc;52
1123;dec;78
1125;dec_w;2
1123;con;97
1123;inc;55
1123;osc;52
1124;dec;78
1126;dec_w;2
1124;con;97
1124;inc;55
1124;osc;52
1125;dec;78
1127;dec_w;1
1125;con;97
1125;inc;55
1125;osc;52
1126;dec;78
1128;dec_w;1
1126;con;97
1126;inc;55
1126;osc;52
1127;dec;78
1129;dec_w;1
1127;con;97
1127;inc;55
1127;osc;52
1128;dec;78
1130;dec_w;1
1128;con;97
1128;inc;55
1128;osc;52
1129;dec;78
1131;dec_w;1
1129;con;97
1129;inc;55
1129;osc;52
1130;dec;78
1132;dec_w;1
1130;con;97
1130;inc;55
1130;osc;52
1131;dec;78
1133;dec_w;1
1131;con;97
1131;inc;55
1131;osc;52
1132;dec;78
1134;dec_w;1
1132;con;97
1132;inc;55
1132;osc;52
1133;dec;78
1135;dec_w;1
1133;con;97
1133;inc;55
1133;osc;52
1134;dec;78
1136;dec_w;1
1134;con;97
1134;inc;55
1134;osc;52
1135;dec;78
1137;dec_w;1
1135;con;97
1135;inc;55
1135;osc;52
1136;dec;78
1138;dec_w;1
1136;con;97
1136;inc;55
1136;osc;52
1137;dec;78
1139;dec_w;1
1137;con;97
1137;inc;55
1137;osc;52
1138;dec;78
1140;dec_w;1
1138;con;97
1138;inc;55
1138;osc;52
1139;dec;78
1141;dec_w;1
1139;con;97
1139;inc;55
1139;osc;52
1140;dec;78
1142;dec_w;1
1140;con;97
1140;inc;55
1140;osc;52
1141;dec;78
1143;dec_w;1
1141;con;97
1141;inc;55
1141;osc;52
1142;dec;78
1144;dec_w;1
1142;con;97
1142;inc;55
1142;osc;52
1143;dec;78
1145;dec_w;1
1143;con;97
1143;inc;55
1143;osc;52
1144;dec;78
1146;dec_w;1
1144;con;97
1144;inc;55
1144;osc;52
1145;dec;78
1147;dec_w;1
1145;con;97
1145;inc;55
1145;osc;52
1146;dec;78
1148;dec_w;1
1146;con;97
1146;inc;55
1146;osc;52
1147;dec;78
1149;dec_w;1
1147;con;97
1147;inc;55
1147;osc;52
1148;dec;78
1150;dec_w;1
1148;con;97
1148;inc;55
1148;osc;52
1149;dec;78
1151;dec_w;1
1149;con;97
1149;inc;55
1149;osc;52
1150;dec;78
1152;dec_w;1
1150;con;97
1150;inc;55
1150;osc;52
1151;dec;78
1153;dec_w;1
1151;con;97
1151;inc;55
1151;osc;52
1152;dec;78
1154;dec_w;1
1152;con;97
1152;inc;55
1152;osc;52
1153;dec;78
1155;dec_w;1
1153;con;97
1153;inc;55
1153;osc;52
1154;dec;78
1156;dec_w;1
1154;con;97
1154;inc;55
1154;osc;52
1155;dec;78
1157;dec_w;1
1155;con;97
1155;inc;55
1155;osc;52
1156;dec;78
1158;dec_w;1
1156;con;97
1156;inc;55
1156;osc;52
1157;dec;78
1159;dec_w;1
1157;con;97
1157;inc;55
1157;osc;52
1158;dec;78
1160;dec_w;1
1158;con;97
1158;inc;55
1158;osc;52
1159;dec;78
1161;dec_w;1
1159;con;97
1159;inc;55
1159;osc;52
1160;dec;78
1162;dec_w;1
1160;con;97
1160;inc;55
1160;osc;52
1161;dec;75
1163;dec_w;1
1161;con;97
1161;inc;55
1161;osc;52
1162;dec;75
1164;dec_w;1
1162;con;97
1162;inc;55
1162;osc;52
1163;dec;75
1165;dec_w;1
1163;con;97
1163;inc;55
1163;osc;52
1164;dec;75
1166;dec_w;1
1164;con;97
1164;inc;55
1164;osc;52
1165;dec;75
1167;dec_w;1
1165;con;97
1165;inc;55
1165;osc;52
1166;dec;75
1168;dec_w;1
1166;con;97
1166;inc;55
1166;osc;52
1167;dec;75
1169;dec_w;1
1167;con;97
1167;inc;55
1167;osc;52
1168;dec;75
1170;dec_w;1
1168;con;97
1168;inc;55
1168;osc;52
1169;dec;75
1171;dec_w;1
1169;con;97
1169;inc;55
1169;osc;52
1170;dec;75
1172;dec_w;1
1170;con;97
1170;inc;55
1170;osc;52
1171;dec;75
1173;dec_w;1
1171;con;97
1171;inc;55
1171;osc;52
1172;dec;75
1174;dec_w;1
1172;con;97
1172;inc;55
1172;osc;52
1173;dec;75
1175;dec_w;1
1173;con;97
1173;inc;55
1173;osc;52
1174;dec;75
1176;dec_w;1
1174;con;97
1174;inc;55
1174;osc;52
1175;dec;75
1177;dec_w;1
1175;con;97
1175;inc;55
1175;osc;52
1176;dec;75
1178;dec_w;1
1176;con;97
1176;inc;55
1176;osc;52
1177;dec;75
1179;dec_w;1
1177;con;97
1177;inc;55
1177;osc;52
1178;dec;75
1180;dec_w;1
1178;con;97
1178;inc;55
1178;osc;52
1179;dec;75
1181;dec_w;1
1179;con;97
1179;inc;55
1179;osc;52
1180;dec;75
1182;dec_w;1
1180;con;97
1180;inc;55
1180;osc;52
1181;dec;75
1183;dec_w;1
1181;con;97
1181;inc;55
1181;osc;52
1182;dec;75
1184;dec_w;1
1182;con;97
1182;inc;55
1182;osc;52
1183;dec;75
1185;dec_w;1
1183;con;97
1183;inc;55
1183;osc;52
1184;dec;75
1186;dec_w;1
1184;con;97
1184;inc;55
1184;osc;52
1185;dec;75
1187;dec_w;1
1185;con;97
1185;inc;55
1185;osc;52
1186;dec;75
1188;dec_w;1
1186;con;97
1186;inc;55
1186;osc;52
1187;dec;75
1189;dec_w;1
1187;con;97
1187;inc;55
1187;osc;61
1188;dec;75
1190;dec_w;1
1188;con;97
1188;inc;55
1188;osc;52
1189;dec;75
1191;dec_w;1
1189;con;97
1189;inc;55
1189;osc;52
1190;dec;75
1192;dec_w;1
1190;con;97
1190;inc;55
1190;osc;52
1191;dec;75
1193;dec_w;1
1191;con;97
1191;inc;55
1191;osc;52
1192;dec;75
1194;dec_w;1
1192;con;97
1192;inc;55
1192;osc;52
1193;dec;75
1195;dec_w;1
1193;con;97
1193;inc;55
1193;osc;52
1194;dec;75
1196;dec_w;1
1194;con;97
1194;inc;55
1194;osc;52
1195;dec;75
1197;dec_w;1
1195;con;97
1195;inc;55
1195;osc;52
1196;dec;75
1198;dec_w;1
1196;con;97
1196;inc;55
1196;osc;52
1197;dec;75
1199;dec_w;1
1197;con;97
1197;inc;55
1197;osc;52
1198;dec;75
1200;dec_w;0
1198;con;97
1198;inc;55
1198;osc;52
1199;dec;75
1201;dec_w;0
1199;con;97
1199;inc;55
1199;osc;52
1200;dec;75
1202;dec_w;0
1200;con;97
1200;inc;55
1200;osc;52
1201;dec;75
1203;dec_w;0
1201;con;97
1201;inc;55
1201;osc;52
1202;dec;75
1204;dec_w;0
1202;con;97
1202;inc;55
1202;osc;52
1203;dec;75
1205;dec_w;0
1203;con;97
1203;inc;55
1203;osc;52
1204;dec;75
1206;dec_w;0
1204;con;97
1204;inc;55
1204;osc;52
1205;dec;75
1207;dec_w;0
1205;con;97
1205;inc;55
1205;osc;52
1206;dec;75
1208;dec_w;0
1206;con;97
1206;inc;55
1206;osc;52
1207;dec;75
1209;dec_w;0
1207;con;97
1207;inc;55
1207;osc;52
1208;dec;75
1210;dec_w;0
1208;con;97
1208;inc;55
1208;osc;52
1209;dec;75
1211;dec_w;0
1209;con;97
1209;inc;55
1209;osc;52
1210;dec;75
1212;dec_w;0
1210;con;97
1210;inc;55
1210;osc;52
1211;dec;75
1213;dec_w;0
1211;con;97
1211;inc;55
1211;osc;52
1212;dec;75
1214;dec_w;0
1212;con;97
1212;inc;55
1212;osc;52
1213;dec;75
1215;dec_w;0
1213;con;97
1213;inc;55
1213;osc;52
1214;dec;75
1216;dec_w;0
1214;con;97
1214;inc;55
1214;osc;52
1215;dec;75
1217;dec_w;0
1215;con;97
1215;inc;55
1215;osc;52
1216;dec;75
1218;dec_w;1
1216;con;97
1216;inc;55
1216;osc;52
1217;dec;75
1219;dec_w;1
1217;con;97
1217;inc;55
1217;osc;52
1218;dec;75
1220;dec_w;1
1218;con;97
1218;inc;55
1218;osc;52
1219;dec;75
1221;dec_w;1
1219;con;97
1219;inc;55
1219;osc;52
1220;dec;75
1222;dec_w;1
1220;con;97
1220;inc;55
1220;osc;52
1221;dec;75
1223;dec_w;1
1221;con;97
1221;inc;55
1221;osc;52
1222;dec;75
1224;dec_w;1
1222;con;97
1222;inc;55
1222;osc;52
1223;dec;75
1225;dec_w;1
1223;con;97
1223;inc;55
1223;osc;52
1224;dec;75
1226;dec_w;1
1224;con;97
1224;inc;57
1224;osc;52
1225;dec;75
1227;dec_w;1
1225;con;97
1225;inc;57
1225;osc;52
1226;dec;75
1228;dec_w;1
1226;con;97
1226;inc;57
1226;osc;52
1227;dec;75
1229;dec_w;1
1227;con;97
1227;inc;57
1227;osc;52
1228;dec;75
1230;dec_w;1
1228;con;97
1228;inc;57
1228;osc;52
1229;dec;75
1231;dec_w;1
1229;con;97
1229;inc;57
1229;osc;52
1230;dec;75
1232;dec_w;0
1230;con;97
1230;inc;57
1230;osc;52
1231;dec;75
1233;dec_w;0
1231;con;97
1231;inc;57
1231;osc;52
1232;dec;75
1234;dec_w;0
1232;con;97
1232;inc;57
1232;osc;52
1233;dec;75
1235;dec_w;0
1233;con;97
1233;inc;57
1233;osc;52
1234;dec;75
1236;dec_w;0
1234;con;97
1234;inc;57
1234;osc;52
1235;dec;75
1237;dec_w;0
1235;con;97
1235;inc;57
1235;osc;52
1236;dec;75
1238;dec_w;0
1236;con;97
1236;inc;57
1236;osc;52
1237;dec;75
1239;dec_w;0
1237;con;97
1237;inc;57
1237;osc;52
1238;dec;75
