cont;experiment;percent
818;dec_w;18
818;con;9
818;inc;9
818;osc;9
819;osc_w;28
819;dec;9
819;dec_b;50
819;dec_w;18
819;con;9
819;inc;9
819;osc;9
820;osc_w;28
820;dec;9
820;dec_b;50
820;dec_w;18
820;con;9
820;inc;9
820;osc;9
821;osc_w;28
821;dec;9
821;dec_b;50
821;dec_w;18
821;con;9
821;inc;9
821;osc;9
822;osc_w;28
822;dec;9
822;dec_b;50
822;dec_w;18
822;con;9
822;inc;9
822;osc;9
823;osc_w;28
823;dec;9
823;dec_b;50
823;dec_w;18
823;con;9
823;inc;9
823;osc;9
824;osc_w;25
824;dec;9
824;dec_b;50
824;dec_w;18
824;con;9
824;inc;9
824;osc;9
825;osc_w;25
825;dec;9
825;dec_b;50
825;dec_w;18
825;con;9
825;inc;9
825;osc;9
826;osc_w;25
826;dec;9
826;dec_b;50
826;dec_w;18
826;con;9
826;inc;9
826;osc;9
827;osc_w;25
827;dec;9
827;dec_b;50
827;dec_w;18
827;con;9
827;inc;9
827;osc;9
828;osc_w;25
828;dec;9
828;dec_b;50
828;dec_w;18
828;con;9
828;inc;9
828;osc;9
829;osc_w;25
829;dec;9
829;dec_b;50
829;dec_w;18
829;con;9
829;inc;9
829;osc;9
830;osc_w;25
830;dec;9
830;dec_b;50
830;dec_w;18
830;con;9
830;inc;9
830;osc;9
831;osc_w;25
831;dec;9
831;dec_b;50
831;dec_w;18
831;con;9
831;inc;9
831;osc;9
832;osc_w;21
832;dec;9
832;dec_b;50
832;dec_w;21
832;con;9
832;inc;9
832;osc;9
833;osc_w;21
833;dec;9
833;dec_b;50
833;dec_w;21
833;con;9
833;inc;9
833;osc;9
834;osc_w;21
834;dec;9
834;dec_b;50
834;dec_w;21
834;con;9
834;inc;9
834;osc;9
835;osc_w;21
835;dec;9
835;dec_b;50
835;dec_w;21
835;con;9
835;inc;9
835;osc;9
836;osc_w;21
836;dec;9
836;dec_b;50
836;dec_w;21
836;con;9
836;inc;9
836;osc;9
837;osc_w;21
837;dec;9
837;dec_b;50
837;dec_w;21
837;con;9
837;inc;9
837;osc;9
838;osc_w;21
838;dec;9
838;dec_b;50
838;dec_w;21
838;con;9
838;inc;9
838;osc;9
839;osc_w;18
839;dec;9
839;dec_b;50
839;dec_w;25
839;con;9
839;inc;9
839;osc;9
840;osc_w;18
840;dec;9
840;dec_b;50
840;dec_w;25
840;con;9
840;inc;9
840;osc;9
841;osc_w;18
841;dec;9
841;dec_b;50
841;dec_w;25
841;con;9
841;inc;9
841;osc;9
842;osc_w;15
842;dec;9
842;dec_b;50
842;dec_w;25
842;con;9
842;inc;9
842;osc;9
843;osc_w;15
843;dec;9
843;dec_b;50
843;dec_w;25
843;con;9
843;inc;9
843;osc;9
844;osc_w;15
844;dec;9
844;dec_b;50
844;dec_w;25
844;con;9
844;inc;9
844;osc;9
845;osc_w;15
845;dec;9
845;dec_b;50
845;dec_w;25
845;con;9
845;inc;9
845;osc;9
846;osc_w;15
846;dec;9
846;dec_b;50
846;dec_w;25
846;con;9
846;inc;9
846;osc;9
847;osc_w;15
847;dec;9
847;dec_b;50
847;dec_w;25
847;con;9
847;inc;9
847;osc;9
848;osc_w;15
848;dec;9
848;dec_b;50
848;dec_w;25
848;con;9
848;inc;9
848;osc;9
849;osc_w;15
849;dec;9
849;dec_b;50
849;dec_w;25
849;con;9
849;inc;9
849;osc;9
850;osc_w;15
850;dec;9
850;dec_b;50
850;dec_w;25
850;con;9
850;inc;9
850;osc;9
851;osc_w;15
851;dec;9
851;dec_b;50
851;dec_w;25
851;con;9
851;inc;9
851;osc;9
852;osc_w;15
852;dec;9
852;dec_b;50
852;dec_w;25
852;con;9
852;inc;9
852;osc;9
853;osc_w;15
853;dec;9
853;dec_b;53
853;dec_w;25
853;con;9
853;inc;9
853;osc;9
854;osc_w;15
854;dec;9
854;dec_b;53
854;dec_w;25
854;con;9
854;inc;9
854;osc;9
855;osc_w;15
855;dec;9
855;dec_b;53
855;dec_w;25
855;con;9
855;inc;9
855;osc;9
856;osc_w;15
856;dec;9
856;dec_b;53
856;dec_w;25
856;con;9
856;inc;9
856;osc;9
857;osc_w;15
857;dec;9
857;dec_b;53
857;dec_w;25
857;con;9
857;inc;9
857;osc;9
858;osc_w;15
858;dec;9
858;dec_b;53
858;dec_w;25
858;con;9
858;inc;9
858;osc;9
859;osc_w;15
859;dec;9
859;dec_b;53
859;dec_w;25
859;con;9
859;inc;9
859;osc;9
860;osc_w;18
860;dec;9
860;dec_b;53
860;dec_w;25
860;con;9
860;inc;9
860;osc;9
861;osc_w;18
861;dec;9
861;dec_b;53
861;dec_w;25
861;con;9
861;inc;9
861;osc;9
862;osc_w;18
862;dec;9
862;dec_b;53
862;dec_w;25
862;con;9
862;inc;9
862;osc;9
863;osc_w;18
863;dec;9
863;dec_b;53
863;dec_w;25
863;con;9
863;inc;9
863;osc;9
864;osc_w;18
864;dec;9
864;dec_b;53
864;dec_w;25
864;con;9
864;inc;9
864;osc;9
865;osc_w;18
865;dec;9
865;dec_b;53
865;dec_w;25
865;con;9
865;inc;9
865;osc;9
866;osc_w;15
866;dec;9
866;dec_b;53
866;dec_w;25
866;con;9
866;inc;9
866;osc;9
867;osc_w;15
867;dec;9
867;dec_b;53
867;dec_w;25
867;con;9
867;inc;9
867;osc;9
868;osc_w;15
868;dec;9
868;dec_b;53
868;dec_w;25
868;con;9
868;inc;9
868;osc;9
869;osc_w;15
869;dec;9
869;dec_b;53
869;dec_w;25
869;con;9
869;inc;9
869;osc;9
870;osc_w;15
870;dec;9
870;dec_b;37
870;dec_w;25
870;con;9
870;inc;9
870;osc;9
871;osc_w;15
871;dec;9
871;dec_b;37
871;dec_w;28
871;con;9
871;inc;9
871;osc;9
872;osc_w;15
872;dec;9
872;dec_b;37
872;dec_w;28
872;con;9
872;inc;9
872;osc;9
873;osc_w;18
873;dec;9
873;dec_b;37
873;dec_w;28
873;con;9
873;inc;9
873;osc;9
874;osc_w;18
874;dec;9
874;dec_b;37
874;dec_w;28
874;con;9
874;inc;9
874;osc;9
875;osc_w;18
875;dec;9
875;dec_b;28
875;dec_w;28
875;con;9
875;inc;9
875;osc;9
876;osc_w;18
876;dec;9
876;dec_b;28
876;dec_w;28
876;con;9
876;inc;9
876;osc;9
877;osc_w;18
877;dec;9
877;dec_b;28
877;dec_w;28
877;con;9
877;inc;9
877;osc;9
878;osc_w;18
878;dec;9
878;dec_b;25
878;dec_w;25
878;con;9
878;inc;9
878;osc;9
879;osc_w;18
879;dec;9
879;dec_b;25
879;dec_w;21
879;con;9
879;inc;9
879;osc;9
880;osc_w;18
880;dec;9
880;dec_b;25
880;dec_w;21
880;con;9
880;inc;9
880;osc;9
881;osc_w;18
881;dec;9
881;dec_b;25
881;dec_w;21
881;con;9
881;inc;9
881;osc;9
882;osc_w;18
882;dec;9
882;dec_b;25
882;dec_w;21
882;con;9
882;inc;9
882;osc;9
883;osc_w;18
883;dec;9
883;dec_b;25
883;dec_w;21
883;con;9
883;inc;9
883;osc;9
884;osc_w;18
884;dec;9
884;dec_b;25
884;dec_w;21
884;con;9
884;inc;9
884;osc;9
885;osc_w;18
885;dec;9
885;dec_b;25
885;dec_w;21
885;con;9
885;inc;9
885;osc;9
886;osc_w;21
886;dec;9
886;dec_b;25
886;dec_w;21
886;con;9
886;inc;9
886;osc;9
887;osc_w;21
887;dec;9
887;dec_b;25
887;dec_w;21
887;con;9
887;inc;9
887;osc;9
888;osc_w;21
888;dec;9
888;dec_b;25
888;dec_w;21
888;con;9
888;inc;9
888;osc;9
889;osc_w;21
889;dec;9
889;dec_b;25
889;dec_w;18
889;con;9
889;inc;9
889;osc;9
890;osc_w;21
890;dec;9
890;dec_b;25
890;dec_w;18
890;con;9
890;inc;9
890;osc;9
891;osc_w;21
891;dec;9
891;dec_b;25
891;dec_w;18
891;con;9
891;inc;9
891;osc;9
892;osc_w;21
892;dec;9
892;dec_b;25
892;dec_w;18
892;con;9
892;inc;9
892;osc;9
893;osc_w;25
893;dec;9
893;dec_b;25
893;dec_w;18
893;con;9
893;inc;9
893;osc;9
894;osc_w;25
894;dec;9
894;dec_b;25
894;dec_w;18
894;con;9
894;inc;9
894;osc;9
895;osc_w;25
895;dec;9
895;dec_b;25
895;dec_w;18
895;con;9
895;inc;9
895;osc;9
896;osc_w;25
896;dec;9
896;dec_b;25
896;dec_w;18
896;con;9
896;inc;9
896;osc;9
897;osc_w;25
897;dec;9
897;dec_b;25
897;dec_w;15
897;con;9
897;inc;9
897;osc;9
898;osc_w;25
898;dec;9
898;dec_b;25
898;dec_w;15
898;con;9
898;inc;9
898;osc;9
899;osc_w;18
899;dec;9
899;dec_b;25
899;dec_w;15
899;con;9
899;inc;9
899;osc;9
900;osc_w;12
900;dec;9
900;dec_b;25
900;dec_w;15
900;con;9
900;inc;9
900;osc;9
901;osc_w;12
901;dec;9
901;dec_b;25
901;dec_w;15
901;con;9
901;inc;9
901;osc;9
902;osc_w;9
902;dec;9
902;dec_b;25
902;dec_w;15
902;con;9
902;inc;9
902;osc;9
903;osc_w;9
903;dec;9
903;dec_b;25
903;dec_w;15
903;con;9
903;inc;9
903;osc;9
904;osc_w;9
904;dec;9
904;dec_b;25
904;dec_w;15
904;con;9
904;inc;9
904;osc;9
905;osc_w;9
905;dec;9
905;dec_b;25
905;dec_w;15
905;con;9
905;inc;9
905;osc;9
906;osc_w;9
906;dec;9
906;dec_b;25
906;dec_w;12
906;con;9
906;inc;9
906;osc;9
907;osc_w;9
907;dec;9
907;dec_b;25
907;dec_w;12
907;con;9
907;inc;9
907;osc;9
908;osc_w;9
908;dec;9
908;dec_b;25
908;dec_w;12
908;con;9
908;inc;9
908;osc;9
909;osc_w;9
909;dec;9
909;dec_b;25
909;dec_w;12
909;con;9
909;inc;9
909;osc;9
910;osc_w;12
910;dec;9
910;dec_b;25
910;dec_w;12
910;con;9
910;inc;9
910;osc;9
911;osc_w;12
911;dec;9
911;dec_b;25
911;dec_w;12
911;con;9
911;inc;9
911;osc;9
912;osc_w;12
912;dec;9
912;dec_b;28
912;dec_w;12
912;con;9
912;inc;9
912;osc;9
913;osc_w;12
913;dec;9
913;dec_b;28
913;dec_w;12
913;con;9
913;inc;9
913;osc;9
914;osc_w;12
914;dec;9
914;dec_b;28
914;dec_w;12
914;con;9
914;inc;9
914;osc;9
915;osc_w;12
915;dec;9
915;dec_b;28
915;dec_w;12
915;con;9
915;inc;9
915;osc;9
916;osc_w;12
916;dec;9
916;dec_b;28
916;dec_w;12
916;con;9
916;inc;9
916;osc;9
917;osc_w;12
917;dec;9
917;dec_b;28
917;dec_w;15
917;con;9
917;inc;9
917;osc;9
918;osc_w;9
918;dec;9
918;dec_b;28
918;dec_w;15
918;con;9
918;inc;9
918;osc;9
919;osc_w;9
919;dec;9
919;dec_b;28
919;dec_w;15
919;con;9
919;inc;9
919;osc;9
920;osc_w;9
920;dec;9
920;dec_b;28
920;dec_w;15
920;con;9
920;inc;9
920;osc;9
921;osc_w;9
921;dec;9
921;dec_b;28
921;dec_w;15
921;con;9
921;inc;9
921;osc;9
922;osc_w;9
922;dec;9
922;dec_b;28
922;dec_w;15
922;con;9
922;inc;9
922;osc;9
923;osc_w;9
923;dec;9
923;dec_b;28
923;dec_w;15
923;con;9
923;inc;9
923;osc;9
924;osc_w;9
924;dec;9
924;dec_b;28
924;dec_w;15
924;con;9
924;inc;9
924;osc;9
925;osc_w;9
925;dec;9
925;dec_b;28
925;dec_w;15
925;con;9
925;inc;9
925;osc;9
926;osc_w;9
926;dec;9
926;dec_b;28
926;dec_w;18
926;con;9
926;inc;9
926;osc;9
927;osc_w;12
927;dec;9
927;dec_b;28
927;dec_w;18
927;con;9
927;inc;9
927;osc;9
928;osc_w;12
928;dec;9
928;dec_b;28
928;dec_w;18
928;con;9
928;inc;9
928;osc;9
929;osc_w;12
929;dec;9
929;dec_b;28
929;dec_w;18
929;con;9
929;inc;9
929;osc;9
930;osc_w;12
930;dec;9
930;dec_b;28
930;dec_w;18
930;con;9
930;inc;9
930;osc;9
931;osc_w;12
931;dec;9
931;dec_b;28
931;dec_w;21
931;con;9
931;inc;9
931;osc;9
932;osc_w;15
932;dec;9
932;dec_b;28
932;dec_w;21
932;con;9
932;inc;9
932;osc;9
933;osc_w;15
933;dec;9
933;dec_b;28
933;dec_w;21
933;con;9
933;inc;9
933;osc;9
934;osc_w;15
934;dec;9
934;dec_b;28
934;dec_w;21
934;con;9
934;inc;9
934;osc;9
935;osc_w;15
935;dec;9
935;dec_b;28
935;dec_w;21
935;con;9
935;inc;9
935;osc;9
936;osc_w;15
936;dec;9
936;dec_b;28
936;dec_w;21
936;con;9
936;inc;9
936;osc;9
937;osc_w;15
937;dec;9
937;dec_b;28
937;dec_w;18
937;con;9
937;inc;9
937;osc;9
938;osc_w;15
938;dec;9
938;dec_b;28
938;dec_w;18
938;con;9
938;inc;9
938;osc;9
939;osc_w;15
939;dec;9
939;dec_b;28
939;dec_w;18
939;con;9
939;inc;9
939;osc;9
940;osc_w;12
940;dec;9
940;dec_b;28
940;dec_w;18
940;con;9
940;inc;9
940;osc;9
941;osc_w;12
941;dec;9
941;dec_b;28
941;dec_w;18
941;con;9
941;inc;9
941;osc;9
942;osc_w;12
942;dec;9
942;dec_b;28
942;dec_w;18
942;con;9
942;inc;9
942;osc;9
943;osc_w;12
943;dec;9
943;dec_b;28
943;dec_w;15
943;con;9
943;inc;9
943;osc;9
944;osc_w;9
944;dec;9
944;dec_b;28
944;dec_w;15
944;con;9
944;inc;9
944;osc;9
945;osc_w;9
945;dec;9
945;dec_b;28
945;dec_w;15
945;con;9
945;inc;9
945;osc;9
946;osc_w;9
946;dec;9
946;dec_b;28
946;dec_w;15
946;con;9
946;inc;9
946;osc;9
947;osc_w;9
947;dec;9
947;dec_w;15
947;con;9
947;inc;9
947;osc;9
948;osc_w;9
948;dec;9
948;dec_w;15
948;con;9
948;inc;9
948;osc;9
949;osc_w;9
949;dec;9
949;dec_w;15
949;con;9
949;inc;9
949;osc;9
950;osc_w;9
950;dec;9
950;dec_w;12
950;con;9
950;inc;9
950;osc;9
951;osc_w;9
951;dec;9
951;dec_w;12
951;con;9
951;inc;9
951;osc;9
952;osc_w;9
952;dec;9
952;dec_w;12
952;con;9
952;inc;9
952;osc;9
953;osc_w;9
953;dec;9
953;dec_w;12
953;con;9
953;inc;9
953;osc;9
954;osc_w;9
954;dec;9
954;dec_w;12
954;con;9
954;inc;9
954;osc;9
955;osc_w;9
955;dec;9
955;dec_w;12
955;con;9
955;inc;9
955;osc;9
956;osc_w;9
956;dec;9
956;dec_w;9
956;con;9
956;inc;9
956;osc;9
957;osc_w;9
957;dec;9
957;dec_w;9
957;con;9
957;inc;9
957;osc;9
958;osc_w;9
958;dec;9
958;dec_w;9
958;con;9
958;inc;9
958;osc;9
959;osc_w;6
959;dec;9
959;dec_w;9
959;con;9
959;inc;9
959;osc;9
960;osc_w;6
960;dec;9
960;dec_w;9
960;con;9
960;inc;9
960;osc;9
961;osc_w;6
961;dec;9
961;dec_w;9
961;con;9
961;inc;9
961;osc;9
962;osc_w;6
962;dec;9
962;dec_w;9
962;con;9
962;inc;9
962;osc;9
963;osc_w;6
963;dec;9
963;dec_w;9
963;con;9
963;inc;9
963;osc;9
964;osc_w;6
964;dec;9
964;dec_w;9
964;con;9
964;inc;9
964;osc;9
965;osc_w;6
965;dec;9
965;dec_w;9
965;con;9
965;inc;9
965;osc;9
966;osc_w;6
966;dec;9
966;dec_w;9
966;con;9
966;inc;9
966;osc;9
967;osc_w;6
967;dec;9
967;dec_w;9
967;con;9
967;inc;9
967;osc;9
968;osc_w;6
968;dec;9
968;dec_w;9
968;con;9
968;inc;9
968;osc;9
969;osc_w;6
969;dec;9
969;dec_w;9
969;con;9
969;inc;9
969;osc;9
970;osc_w;6
970;dec;9
970;dec_w;9
970;con;9
970;inc;9
970;osc;9
971;osc_w;6
971;dec;9
971;dec_w;9
971;con;9
971;inc;9
971;osc;9
972;osc_w;6
972;dec;9
972;dec_w;9
972;con;9
972;inc;9
972;osc;9
973;osc_w;6
973;dec;9
973;dec_w;9
973;con;9
973;inc;9
973;osc;9
974;osc_w;6
974;dec;9
974;dec_w;9
974;con;9
974;inc;9
974;osc;9
975;osc_w;9
975;dec;9
975;dec_w;9
975;con;9
975;inc;9
975;osc;9
976;osc_w;9
976;dec;9
976;dec_w;9
976;con;9
976;inc;9
976;osc;9
977;osc_w;9
977;dec;9
977;dec_w;9
977;con;9
977;inc;9
977;osc;9
978;osc_w;9
978;dec;9
978;dec_w;9
978;con;9
978;inc;9
978;osc;9
979;osc_w;9
979;dec;9
979;dec_w;12
979;con;9
979;inc;9
979;osc;9
980;osc_w;9
980;dec;9
980;dec_w;12
980;con;9
980;inc;9
980;osc;9
981;osc_w;9
981;dec;9
981;dec_w;12
981;con;9
981;inc;9
981;osc;9
982;osc_w;9
982;dec;9
982;dec_w;12
982;con;9
982;inc;9
982;osc;9
983;osc_w;9
983;dec;9
983;dec_w;12
983;con;9
983;inc;9
983;osc;9
984;osc_w;9
984;dec;9
984;dec_w;15
984;con;9
984;inc;9
984;osc;9
985;osc_w;9
985;dec;9
985;dec_w;15
985;con;9
985;inc;9
985;osc;9
986;osc_w;9
986;dec;9
986;dec_w;15
986;con;9
986;inc;9
986;osc;9
987;osc_w;9
987;dec;9
987;dec_w;12
987;con;9
987;inc;9
987;osc;9
988;osc_w;12
988;dec;9
988;dec_w;12
988;con;9
988;inc;9
988;osc;9
989;osc_w;12
989;dec;9
989;dec_w;12
989;con;9
989;inc;9
989;osc;9
990;osc_w;12
990;dec;9
990;dec_w;12
990;con;9
990;inc;9
990;osc;9
991;osc_w;12
991;dec;9
991;dec_w;9
991;con;9
991;inc;9
991;osc;9
992;osc_w;12
992;dec;9
992;dec_w;9
992;con;9
992;inc;9
992;osc;9
993;osc_w;12
993;dec;9
993;dec_w;9
993;con;9
993;inc;9
993;osc;9
994;osc_w;12
994;dec;9
994;dec_w;9
994;con;9
994;inc;9
994;osc;9
995;osc_w;12
995;dec;9
995;dec_w;9
995;con;9
995;inc;9
995;osc;9
996;osc_w;12
996;dec;9
996;dec_w;9
996;con;9
996;inc;9
996;osc;9
997;osc_w;12
997;dec;9
997;dec_w;6
997;con;9
997;inc;9
997;osc;9
998;osc_w;12
998;dec;9
998;dec_w;6
998;con;9
998;inc;9
998;osc;9
999;osc_w;12
999;dec;9
999;dec_w;6
999;con;9
999;inc;9
999;osc;9
1000;osc_w;12
1000;dec;9
1000;dec_w;6
1000;con;9
1000;inc;9
1000;osc;9
1001;osc_w;0
1001;dec;9
1001;dec_w;9
1001;con;9
1001;inc;9
1001;osc;9
1002;osc_w;0
1002;dec;9
1002;dec_w;9
1002;con;9
1002;inc;9
1002;osc;9
1003;osc_w;0
1003;dec;9
1003;dec_w;9
1003;con;9
1003;inc;9
1003;osc;9
1004;osc_w;0
1004;dec;9
1004;dec_w;9
1004;con;9
1004;inc;9
1004;osc;9
1005;osc_w;0
1005;dec;9
1005;dec_w;9
1005;con;9
1005;inc;9
1005;osc;9
1006;osc_w;0
1006;dec;9
1006;dec_w;9
1006;con;9
1006;inc;9
1006;osc;9
1007;osc_w;0
1007;dec;9
1007;dec_w;9
1007;con;9
1007;inc;9
1007;osc;9
1008;dec_w;6
1008;osc_w;0
1008;dec;9
1008;con;9
1008;inc;9
1008;osc;9
1009;dec_w;6
1009;osc_w;0
1009;dec;9
1010;dec_w;6
1009;con;9
1009;inc;9
1009;osc;9
1011;dec_w;6
1010;osc_w;0
1010;dec;9
1010;con;9
1010;inc;9
1010;osc;9
1012;dec_w;6
1011;osc_w;0
1011;dec;9
1013;dec_w;6
1011;con;9
1011;inc;9
1011;osc;9
1012;osc_w;0
1012;dec;9
1014;dec_w;9
1012;con;9
1012;inc;9
1012;osc;9
1013;osc_w;0
1013;dec;9
1015;dec_w;9
1013;con;9
1013;inc;9
1013;osc;9
1014;osc_w;0
1014;dec;9
1016;dec_w;9
1014;con;9
1014;inc;9
1014;osc;9
1015;osc_w;0
1015;dec;9
1017;dec_w;12
1015;con;9
1015;inc;9
1015;osc;9
1016;osc_w;0
1016;dec;9
1018;dec_w;12
1016;con;9
1016;inc;9
1016;osc;9
1017;dec;9
1019;dec_w;15
1017;con;9
1017;inc;9
1017;osc;9
1018;dec;9
1020;dec_w;15
1018;con;9
1018;inc;9
1018;osc;9
1019;dec;9
1021;dec_w;18
1019;con;9
1019;inc;9
1019;osc;9
1020;dec;9
1022;dec_w;18
1020;con;9
1020;inc;9
1020;osc;9
1021;dec;9
1023;dec_w;18
1021;con;9
1021;inc;9
1021;osc;9
1022;dec;9
1024;dec_w;15
1022;con;9
1022;inc;9
1022;osc;9
1023;dec;9
1025;dec_w;9
1023;con;9
1023;inc;9
1023;osc;9
1024;dec;9
1026;dec_w;6
1024;con;9
1024;inc;9
1024;osc;9
1025;dec;9
1027;dec_w;6
1025;con;9
1025;inc;9
1025;osc;9
1026;dec;9
1028;dec_w;6
1026;con;9
1026;inc;9
1026;osc;9
1027;dec;9
1029;dec_w;6
1027;con;9
1027;inc;9
1027;osc;9
1028;dec;9
1030;dec_w;6
1028;con;9
1028;inc;9
1028;osc;9
1029;dec;9
1031;dec_w;6
1029;con;9
1029;inc;9
1029;osc;9
1030;dec;9
1032;dec_w;6
1030;con;9
1030;inc;9
1030;osc;9
1031;dec;9
1033;dec_w;6
1031;con;9
1031;inc;9
1031;osc;9
1032;dec;9
1034;dec_w;6
1032;con;9
1032;inc;9
1032;osc;9
1033;dec;9
1035;dec_w;9
1033;con;9
1033;inc;9
1033;osc;9
1034;dec;9
1036;dec_w;9
1034;con;9
1034;inc;9
1034;osc;9
1035;dec;9
1037;dec_w;9
1035;con;9
1035;inc;9
1035;osc;9
1036;dec;9
1038;dec_w;9
1036;con;9
1036;inc;9
1036;osc;9
1037;dec;9
1039;dec_w;9
1037;con;9
1037;inc;9
1037;osc;9
1038;dec;9
1040;dec_w;9
1038;con;9
1038;inc;9
1038;osc;9
1039;dec;9
1041;dec_w;9
1039;con;9
1039;inc;9
1039;osc;9
1040;dec;9
1042;dec_w;9
1040;con;9
1040;inc;9
1040;osc;9
1041;dec;9
1043;dec_w;9
1041;con;9
1041;inc;9
1041;osc;9
1042;dec;9
1044;dec_w;9
1042;con;9
1042;inc;9
1042;osc;9
1043;dec;9
1045;dec_w;9
1043;con;9
1043;inc;9
1043;osc;9
1044;dec;9
1046;dec_w;9
1044;con;9
1044;inc;9
1044;osc;9
1045;dec;9
1047;dec_w;9
1045;con;9
1045;inc;9
1045;osc;9
1046;dec;9
1048;dec_w;9
1046;con;9
1046;inc;9
1046;osc;9
1047;dec;9
1049;dec_w;9
1047;con;9
1047;inc;9
1047;osc;9
1048;dec;9
1050;dec_w;9
1048;con;9
1048;inc;9
1048;osc;9
1049;dec;9
1051;dec_w;9
1049;con;9
1049;inc;9
1049;osc;9
1050;dec;9
1052;dec_w;9
1050;con;9
1050;inc;9
1050;osc;9
1051;dec;9
1053;dec_w;9
1051;con;9
1051;inc;9
1051;osc;9
1052;dec;9
1054;dec_w;9
1052;con;9
1052;inc;9
1052;osc;9
1053;dec;9
1055;dec_w;9
1053;con;9
1053;inc;9
1053;osc;9
1054;dec;9
1056;dec_w;9
1054;con;9
1054;inc;9
1054;osc;9
1055;dec;9
1057;dec_w;9
1055;con;9
1055;inc;9
1055;osc;9
1056;dec;9
1058;dec_w;9
1056;con;9
1056;inc;9
1056;osc;9
1057;dec;9
1059;dec_w;9
1057;con;9
1057;inc;9
1057;osc;9
1058;dec;9
1060;dec_w;9
1058;con;9
1058;inc;9
1058;osc;9
1059;dec;9
1061;dec_w;9
1059;con;9
1059;inc;9
1059;osc;9
1060;dec;9
1062;dec_w;9
1060;con;9
1060;inc;9
1060;osc;9
1061;dec;9
1063;dec_w;9
1061;con;9
1061;inc;9
1061;osc;9
1062;dec;9
1064;dec_w;9
1062;con;9
1062;inc;9
1062;osc;9
1063;dec;9
1065;dec_w;9
1063;con;9
1063;inc;9
1063;osc;9
1064;dec;9
1066;dec_w;9
1064;con;9
1064;inc;9
1064;osc;9
1065;dec;9
1067;dec_w;9
1065;con;9
1065;inc;9
1065;osc;9
1066;dec;9
1068;dec_w;9
1066;con;9
1066;inc;9
1066;osc;9
1067;dec;9
1069;dec_w;9
1067;con;9
1067;inc;9
1067;osc;9
1068;dec;9
1070;dec_w;9
1068;con;9
1068;inc;9
1068;osc;9
1069;dec;9
1071;dec_w;9
1069;con;9
1069;inc;9
1069;osc;9
1070;dec;9
1072;dec_w;9
1070;con;9
1070;inc;9
1070;osc;9
1071;dec;9
1073;dec_w;9
1071;con;9
1071;inc;9
1071;osc;9
1072;dec;9
1074;dec_w;9
1072;con;9
1072;inc;9
1072;osc;9
1073;dec;9
1075;dec_w;9
1073;con;9
1073;inc;9
1073;osc;9
1074;dec;9
1076;dec_w;9
1074;con;9
1074;inc;9
1074;osc;9
1075;dec;9
1077;dec_w;9
1075;con;9
1075;inc;9
1075;osc;9
1076;dec;9
1078;dec_w;9
1076;con;9
1076;inc;9
1076;osc;9
1077;dec;9
1079;dec_w;9
1077;con;9
1077;inc;9
1077;osc;9
1078;dec;9
1080;dec_w;9
1078;con;9
1078;inc;9
1078;osc;9
1079;dec;9
1081;dec_w;9
1079;con;9
1079;inc;9
1079;osc;9
1080;dec;9
1082;dec_w;9
1080;con;9
1080;inc;9
1080;osc;9
1081;dec;9
1083;dec_w;9
1081;con;9
1081;inc;9
1081;osc;9
1082;dec;9
1084;dec_w;9
1082;con;9
1082;inc;9
1082;osc;9
1083;dec;9
1085;dec_w;9
1083;con;9
1083;inc;9
1083;osc;9
1084;dec;9
1086;dec_w;9
1084;con;9
1084;inc;9
1084;osc;9
1085;dec;9
1087;dec_w;9
1085;con;9
1085;inc;9
1085;osc;9
1086;dec;9
1088;dec_w;9
1086;con;9
1086;inc;9
1086;osc;9
1087;dec;9
1089;dec_w;9
1087;con;9
1087;inc;9
1087;osc;9
1088;dec;9
1090;dec_w;9
1088;con;9
1088;inc;9
1088;osc;9
1089;dec;9
1091;dec_w;12
1089;con;9
1089;inc;9
1089;osc;9
1090;dec;9
1092;dec_w;12
1090;con;9
1090;inc;9
1090;osc;9
1091;dec;9
1093;dec_w;12
1091;con;9
1091;inc;9
1091;osc;9
1092;dec;9
1094;dec_w;12
1092;con;9
1092;inc;9
1092;osc;9
1093;dec;9
1095;dec_w;12
1093;con;9
1093;inc;9
1093;osc;9
1094;dec;9
1096;dec_w;12
1094;con;9
1094;inc;9
1094;osc;9
1095;dec;9
1097;dec_w;12
1095;con;9
1095;inc;9
1095;osc;9
1096;dec;9
1098;dec_w;12
1096;con;9
1096;inc;9
1096;osc;9
1097;dec;9
1099;dec_w;12
1097;con;9
1097;inc;9
1097;osc;9
1098;dec;9
1100;dec_w;12
1098;con;9
1098;inc;9
1098;osc;9
1099;dec;9
1101;dec_w;12
1099;con;9
1099;inc;9
1099;osc;9
1100;dec;9
1102;dec_w;12
1100;con;9
1100;inc;9
1100;osc;9
1101;dec;9
1103;dec_w;12
1101;con;9
1101;inc;9
1101;osc;9
1102;dec;9
1104;dec_w;12
1102;con;9
1102;inc;9
1102;osc;9
1103;dec;9
1105;dec_w;12
1103;con;9
1103;inc;9
1103;osc;9
1104;dec;9
1106;dec_w;12
1104;con;9
1104;inc;9
1104;osc;9
1105;dec;9
1107;dec_w;12
1105;con;9
1105;inc;9
1105;osc;9
1106;dec;9
1108;dec_w;12
1106;con;9
1106;inc;9
1106;osc;9
1107;dec;9
1109;dec_w;12
1107;con;9
1107;inc;9
1107;osc;9
1108;dec;9
1110;dec_w;12
1108;con;9
1108;inc;9
1108;osc;9
