id;mtotal;vms;clock;lastclocktime;stage
1333;64.85;5;25;12;2
1334;98.44;2;10;148;3
1335;64.34;4;32;5;1
1336;70.64;5;25;12;2
1337;98.44;2;10;148;3
1338;30.55;4;32;5;1
1339;77.63;5;25;12;2
1340;98.44;2;10;148;3
1341;20.4;5;33;4;1
1342;75.88;5;25;12;2
1343;98.44;2;10;148;3
1344;39.98;4;33;4;1
1345;71.98;5;25;12;2
1346;98.44;2;10;148;3
1347;62.58;4;33;4;1
1348;64.58;5;25;12;2
1349;98.44;2;10;148;3
1350;71.32;4;33;4;1
1351;52.98;5;25;12;2
1352;98.44;2;10;148;3
1353;58.15;3;34;2;1
1354;46.23;5;25;12;2
1355;98.44;2;10;148;3
1356;29.91;3;34;2;1
1357;45.18;5;25;12;2
1358;98.44;2;10;148;3
1359;25.27;4;35;1;1
1360;37.88;5;25;12;2
1361;98.44;2;10;148;3
1362;38.91;4;35;1;1
1363;36.07;5;25;12;2
1364;98.04;2;10;148;3
1365;22.75;4;35;1;1
1366;32.46;5;25;12;2
1367;96.86;2;10;148;3
1368;20.36;4;35;1;1
1369;25.23;5;25;12;2
1370;94.37;2;10;148;3
1371;41.27;4;35;1;1
1372;19.47;5;25;12;2
1373;88.73;2;10;148;3
1374;28.85;4;35;1;1
1375;18.94;5;25;12;2
1376;77.47;2;10;148;3
1377;28.49;4;35;1;1
1378;17.68;4;26;26;2
1379;54.94;2;11;45;3
1380;49.37;4;35;1;1
1381;15.16;4;26;26;2
1382;35.38;2;11;45;3
1383;56.3;4;36;7;1
1384;10.32;4;26;26;2
1385;20.77;2;11;45;3
1386;40.85;3;36;7;1
1387;0.44;4;26;26;2
1388;0.66;2;11;45;3
1389;25.77;3;36;7;1
1390;0.29;4;26;26;2
1391;2.65;2;11;45;3
1392;11.11;3;36;7;1
1393;0.18;4;26;26;2
1394;6.86;2;11;45;3
1395;20.84;3;36;7;1
1396;0.38;4;26;26;2
1397;15.28;2;11;45;3
1398;18.24;3;36;7;1
1399;0.81;4;26;26;2
1400;32.13;2;11;45;3
1401;18.04;3;36;7;1
1402;2.16;4;26;26;2
1403;64.81;2;11;45;3
1404;36.71;3;36;7;1
1405;5.46;4;26;26;2
1406;91.19;2;11;45;3
1407;68.75;3;36;6;1
1408;11.59;4;26;26;2
1409;98.44;2;11;45;3
1410;85.17;3;37;6;1
1411;23.74;4;26;26;2
1412;98.44;2;11;45;3
1413;82.69;3;37;6;1
1414;48.05;4;26;26;2
1415;98.44;2;11;45;3
1416;65.71;3;37;6;1
1417;62.66;4;26;26;2
1418;98.44;2;11;45;3
1419;32.61;3;37;6;1
1420;76.63;4;26;26;2
1421;98.44;2;11;45;3
1422;5.46;3;37;6;1
1423;81.81;4;26;26;2
1424;98.44;2;11;45;3
1425;12.48;3;37;6;1
1426;90.19;4;26;26;2
1427;98.44;2;11;45;3
1428;26.19;3;37;6;1
1429;98.44;4;26;26;2
1430;98.44;2;11;45;3
1431;53.27;3;37;6;1
1432;98.44;4;26;26;2
1433;98.44;2;11;45;3
1434;86.77;3;37;6;1
1435;98.44;4;26;26;2
1436;98.44;2;11;45;3
1437;98.31;3;37;6;1
1438;98.44;4;26;26;2
1439;98.44;2;11;45;3
1440;97.14;3;37;6;1
1441;98.44;4;26;26;2
1442;98.44;2;11;45;3
1443;94.53;3;38;10;1
1444;98.16;4;26;26;2
1445;98.44;2;11;45;3
1446;89.05;3;38;10;1
1447;97.5;4;26;26;2
1448;98.44;2;11;45;3
1449;78.13;3;38;10;1
1450;96.01;4;26;26;2
1451;98.44;2;11;45;3
1452;56.77;3;38;10;1
1453;92.42;4;26;26;2
1454;98.44;2;11;45;3
1455;23.23;3;38;10;1
1456;85.24;4;26;26;2
1457;98.23;2;11;45;3
1458;14.35;3;38;10;1
1459;70.87;4;26;26;2
1460;96.88;2;11;45;3
1461;14.6;3;38;10;1
1462;59.38;4;26;26;2
1463;93.76;2;11;45;3
1464;30.77;3;38;10;1
1465;43.51;4;26;26;2
1466;87.53;3;12;28;3
1467;61.44;3;38;10;1
1468;22.78;4;26;26;2
1469;75.06;3;12;28;3
1470;91.74;3;38;10;1
1471;20.05;3;27;29;2
1472;50.56;3;12;28;3
1473;97.85;3;38;10;1
1474;14.86;3;27;29;2
1475;14.64;3;12;28;3
1476;96.57;3;38;10;1
1477;4.97;3;27;29;2
1478;3.81;3;12;28;3
1479;93.19;3;38;10;1
1480;1.67;3;27;29;2
1481;7.71;3;12;28;3
1482;86.38;3;38;10;1
1483;4.06;3;27;29;2
1484;16.01;3;12;28;3
1485;72.76;4;39;12;1
1486;8.92;3;27;29;2
1487;32.6;3;12;28;3
1488;47.52;4;39;12;1
1489;18.88;3;27;29;2
1490;38.59;3;12;28;3
1491;28.67;4;39;12;1
1492;38.46;3;27;29;2
1493;44.55;3;12;28;3
1494;3.26;4;39;12;1
1495;62.7;3;27;29;2
1496;56.49;3;12;28;3
1497;4.54;4;39;12;1
1498;64.63;3;27;29;2
1499;76.22;3;12;28;3
1500;10.64;4;39;12;1
1501;68.81;3;27;29;2
1502;74.0;3;12;28;3
1503;22.34;4;39;12;1
1504;72.52;3;27;29;2
1505;69.33;3;12;28;3
1506;46.0;4;39;12;1
1507;79.94;3;27;29;2
1508;72.7;3;12;28;3
1509;74.11;4;39;12;1
1510;94.77;3;27;29;2
1511;79.78;3;12;28;3
1512;90.33;4;39;12;1
1513;98.44;3;27;29;2
1514;92.93;3;12;28;3
1515;94.66;4;39;12;1
1516;98.44;3;27;29;2
1517;86.49;3;12;28;3
1518;89.43;4;40;10;1
1519;98.44;3;27;29;2
1520;73.51;3;12;28;3
1521;78.86;4;40;10;1
1522;98.36;3;27;29;2
1523;62.54;3;12;28;3
1524;57.79;4;40;10;1
1525;97.76;3;27;29;2
1526;58.94;3;12;28;3
1527;45.07;4;40;10;1
1528;96.14;3;27;29;2
1529;51.41;3;12;28;3
1530;19.93;4;40;10;1
1531;92.8;3;27;29;2
1532;36.24;3;12;28;3
1533;8.15;4;40;10;1
1534;86.11;3;27;29;2
1535;31.49;4;13;21;3
1536;11.2;4;40;10;1
1537;72.75;3;27;29;2
1538;29.68;4;13;21;3
1539;23.06;4;40;10;1
1540;50.73;3;27;29;2
1541;26.42;4;13;21;3
1542;42.31;4;40;10;1
1543;34.81;3;28;23;2
1544;19.6;4;13;21;3
1545;54.31;4;40;10;1
1546;30.3;4;28;23;2
1547;6.31;4;13;21;3
1548;58.87;4;40;10;1
1549;27.07;4;28;23;2
1550;7.56;4;13;21;3
1551;67.93;4;40;10;1
1552;21.4;4;28;23;2
1553;15.51;4;13;21;3
1554;62.36;4;40;10;1
1555;10.49;4;28;23;2
1556;29.35;4;13;21;3
1557;49.73;4;40;10;1
1558;7.2;4;28;23;2
1559;33.8;4;13;21;3
1560;39.8;4;40;10;1
1561;15.3;4;28;23;2
1562;40.93;4;13;21;3
1563;19.95;4;40;10;1
1564;31.91;4;28;23;2
1565;32.64;4;13;21;3
1566;8.79;4;40;10;1
1567;56.38;4;28;23;2
1568;27.13;4;13;21;3
1569;5.47;4;40;10;1
1570;75.56;4;28;23;2
1571;29.39;4;13;21;3
1572;11.08;4;40;10;1
1573;87.44;4;28;23;2
1574;38.43;4;13;21;3
1575;22.3;4;40;10;1
1576;98.33;4;28;23;2
1577;38.15;4;14;13;3
1578;23.15;4;40;10;1
1579;97.78;4;28;23;2
1580;39.3;5;14;13;3
1581;24.3;4;40;10;1
1582;96.14;4;28;23;2
1583;28.55;5;14;13;3
1584;23.36;4;40;10;1
1585;92.67;4;28;23;2
1586;20.09;5;14;13;3
1587;0.0;4;0;0;1
1588;85.34;4;28;23;2
1589;15.76;5;14;13;3
1590;0.0;4;0;0;1
1591;70.69;4;28;23;2
1592;6.83;5;14;13;3
1593;0.0;4;0;0;1
1594;48.38;4;29;15;2
1595;11.38;5;14;13;3
1596;0.0;4;0;0;1
1597;24.76;5;29;15;2
1598;23.07;5;14;13;3
1599;0.0;4;0;0;1
1600;12.71;5;29;15;2
1601;34.19;5;14;13;3
1602;0.0;4;0;0;1
1603;0.87;5;29;15;2
1604;36.78;5;14;13;3
1605;0.0;4;0;0;1
1606;2.56;5;29;15;2
1607;36.97;4;15;9;3
1608;0.0;4;0;0;1
1609;6.32;5;29;15;2
1610;37.74;4;15;9;3
1611;0.0;3;0;0;1
1612;13.59;5;29;15;2
1613;29.69;4;15;9;3
1614;0.0;1;0;0;1
1615;27.59;5;29;15;2
1616;14.52;4;15;9;3
1617;0.0;1;0;0;1
1618;44.24;5;29;15;2
1619;1.04;4;15;9;3
1620;0.0;1;0;0;1
1621;59.72;5;29;15;2
1622;2.53;4;15;9;3
1623;0.0;1;0;0;1
1624;66.45;5;29;15;2
1625;5.79;4;15;9;3
1626;0.0;0;0;0;1
1627;55.91;5;29;15;2
