id;mtotal;vms;clock;lastclocktime;stage
1733;98.44;1;10;44;3
1734;0.0;0;0;0;1
1735;14.39;5;24;11;2
1736;98.44;1;10;44;3
1737;0.0;0;0;0;1
1738;23.95;5;24;11;2
1739;98.44;1;10;44;3
1740;0.0;0;0;0;1
1741;46.66;5;24;11;2
1742;98.44;1;10;44;3
1743;0.0;0;0;0;1
1744;66.29;5;24;11;2
1745;98.44;1;10;44;3
1746;0.0;0;0;0;1
1747;77.68;5;24;11;2
1748;98.44;1;10;44;3
1749;0.0;0;0;0;1
1750;94.23;5;24;11;2
1751;98.44;1;10;44;3
1752;0.0;0;0;0;1
1753;95.52;5;24;11;2
1754;98.44;1;10;44;3
1755;0.0;0;0;0;1
1756;91.36;5;24;11;2
1757;98.44;1;10;44;3
1758;0.0;0;0;0;1
1759;82.73;5;25;11;2
1760;98.44;1;10;44;3
1761;0.0;0;0;0;1
1762;65.69;5;25;11;2
1763;98.44;1;10;44;3
1764;0.0;0;0;0;1
1765;48.29;5;25;11;2
1766;98.44;1;10;44;3
1767;0.0;0;0;0;1
1768;28.17;5;25;11;2
1769;98.44;1;10;44;3
1770;0.0;0;0;0;1
1771;15.72;5;25;11;2
1772;98.44;1;10;44;3
1773;0.0;0;0;0;1
1774;11.97;5;25;11;2
1775;98.44;1;10;44;3
1776;0.0;0;0;0;1
1777;25.31;5;25;11;2
1778;98.44;1;10;44;3
1779;0.0;0;0;0;1
1780;37.38;5;25;11;2
1781;98.44;1;10;44;3
1782;0.0;0;0;0;1
1783;56.31;5;25;11;2
1784;98.44;1;10;44;3
1785;0.0;0;0;0;1
1786;75.99;5;25;11;2
1787;98.44;1;10;44;3
1788;0.0;0;0;0;1
1789;91.34;5;25;11;2
1790;98.44;1;10;44;3
1791;0.0;0;0;0;1
1792;98.21;5;25;11;2
1793;98.44;1;10;44;3
1794;0.0;0;0;0;1
1795;97.37;5;25;11;2
1796;98.44;1;10;44;3
1797;0.0;0;0;0;1
1798;95.39;5;25;11;2
1799;98.44;1;10;44;3
1800;0.0;0;0;0;1
1801;91.37;5;25;11;2
1802;98.44;1;10;44;3
1803;0.0;0;0;0;1
1804;82.94;5;25;11;2
1805;98.44;1;10;44;3
1806;0.0;0;0;0;1
1807;65.89;5;26;16;2
1808;96.94;1;10;44;3
1809;0.0;0;0;0;1
1810;46.38;6;26;16;2
1811;93.89;1;10;44;3
1812;0.0;0;0;0;1
1813;32.01;6;26;16;2
1814;87.8;1;10;44;3
1815;0.0;0;0;0;1
1816;22.58;6;26;16;2
1817;75.63;1;10;44;3
1818;0.0;0;0;0;1
1819;8.15;6;26;16;2
1820;51.27;1;10;44;3
