id;mtotal;vms;clock;lastclocktime;stage
673;40.81;3;23;12;2
674;39.78;4;21;25;3
675;61.27;4;24;11;1
676;49.19;3;23;12;2
677;45.11;4;21;25;3
678;64.42;4;24;11;1
679;65.94;3;23;12;2
680;46.73;4;21;25;3
681;63.73;4;24;11;1
682;81.77;3;23;12;2
683;42.98;4;21;25;3
684;52.47;4;24;11;1
685;98.41;3;23;12;2
686;34.7;4;21;25;3
687;40.95;4;24;11;1
688;97.86;3;23;12;2
689;18.92;4;22;16;3
690;31.91;4;24;16;1
691;96.74;3;23;14;2
692;10.18;4;22;16;3
693;18.84;5;25;16;1
694;94.5;3;24;14;2
695;1.07;4;22;16;3
696;12.68;5;25;16;1
697;89.53;3;24;14;2
698;2.42;4;22;16;3
699;0.41;5;25;16;1
700;79.47;3;24;14;2
701;5.13;4;22;16;3
702;0.9;5;25;16;1
703;61.48;3;24;14;2
704;10.98;4;22;16;3
705;1.61;5;25;16;1
706;56.85;3;24;14;2
707;21.75;4;22;16;3
708;3.29;5;25;16;1
709;49.7;3;24;14;2
710;39.14;4;22;16;3
711;5.91;5;25;16;1
712;35.64;3;24;14;2
713;49.31;4;22;16;3
714;12.24;5;25;16;1
715;38.83;3;24;14;2
716;48.76;4;22;16;3
717;22.14;5;25;16;1
718;52.9;3;24;14;2
719;47.29;4;22;16;3
720;24.94;5;25;16;1
721;73.35;3;24;14;2
722;47.82;5;23;10;3
723;30.44;5;25;16;1
724;91.27;3;24;14;2
725;45.28;5;23;10;3
726;41.3;5;25;16;1
727;98.44;3;24;14;2
728;34.24;5;23;10;3
729;61.81;5;25;16;1
730;97.96;3;24;14;2
731;18.87;5;23;10;3
732;71.52;5;25;16;1
733;96.89;3;24;13;2
734;13.11;5;23;10;3
735;62.65;5;26;14;1
736;94.29;3;24;13;2
737;10.08;5;23;10;3
738;45.3;6;26;14;1
739;88.83;4;25;13;2
740;20.98;5;23;10;3
741;29.02;6;26;14;1
742;77.67;4;25;13;2
743;33.87;5;23;10;3
744;18.25;6;26;14;1
745;55.35;4;25;13;2
746;40.48;5;23;10;3
747;10.91;6;26;14;1
748;41.43;4;25;13;2
749;41.06;5;23;10;3
750;2.59;6;26;14;1
751;22.02;4;25;13;2
752;41.94;5;23;10;3
753;5.55;6;26;14;1
754;11.56;4;25;13;2
755;44.89;5;23;10;3
756;11.11;6;26;14;1
757;7.98;4;25;13;2
758;36.99;5;23;10;3
759;22.48;6;26;14;1
760;17.02;4;25;13;2
761;15.79;5;23;10;3
762;31.6;6;26;14;1
763;35.34;4;25;13;2
764;10.18;5;23;10;3
765;37.79;6;26;14;1
766;46.89;4;25;13;2
767;0.77;5;23;10;3
768;39.52;6;26;14;1
769;64.09;4;25;13;2
770;0.55;5;23;10;3
771;43.21;6;26;14;1
772;74.99;4;25;13;2
773;0.39;5;23;10;3
774;43.24;6;26;14;1
775;96.65;4;25;13;2
776;0.91;5;23;10;3
777;26.81;6;26;14;1
